oid,mjd,mag,magerr,catflags,filtercode,ra,dec
753203200019312,58214.2129514,18.0524158,0.0318479724,32768,zr,165.0493964,45.2304157
753203200019312,58215.2340046,18.1401501,0.0337651819,32768,zr,165.0493466,45.2304157
753203200019312,58216.2327778,18.072607,0.0322759636,0,zr,165.0494334,45.2304472
753203200019312,58217.248912,18.1036301,0.0329488218,32768,zr,165.0494088,45.2304086
753203200019312,58217.249838,18.1019154,0.0329111218,0,zr,165.0494008,45.2304111
753203200019312,58217.2526852,18.090332,0.0326581113,0,zr,165.0494201,45.2304118
753203200019312,58217.2536343,18.0840263,0.0325214565,0,zr,165.0494303,45.230403
753203200019312,58218.2103819,18.0688114,0.0321949162,0,zr,165.049418,45.2304236
753203200019312,58218.2656713,18.0661354,0.0321379378,0,zr,165.0493881,45.2304155
753203200019312,58218.272338,18.0615425,0.0320404619,0,zr,165.0494166,45.2304033
753203200019312,58219.2283333,18.0414429,0.0316186249,0,zr,165.0493898,45.230416
753203200019312,58219.2485532,18.0932446,0.0327214822,0,zr,165.0493657,45.230425
753203200019312,58219.2564931,18.0959663,0.0327808484,0,zr,165.0493835,45.2304303
753203200019312,58221.2136227,18.0628395,0.0320679471,0,zr,165.0492181,45.2304931
753203200019312,58221.214537,18.013504,0.0310448278,0,zr,165.0492678,45.2304898
753203200019312,58221.2321991,18.0775204,0.0323812664,0,zr,165.0492035,45.2304795
753203200019312,58221.2331481,18.0757751,0.0323438048,0,zr,165.0491862,45.2304886
753203200019312,58221.2721991,18.0231323,0.0312409271,0,zr,165.0491304,45.230524
753203200019312,58222.2525926,18.060421,0.0320167169,0,zr,165.0494158,45.2304243
753203200019312,58224.2026389,18.0610008,0.0320290029,32768,zr,165.0493736,45.2304337
753203200019312,58224.2035532,18.1175461,0.0332567468,32768,zr,165.0494141,45.2304237
753203200019312,58224.2124306,18.0870152,0.0325861238,32768,zr,165.0493838,45.2304331
753203200019312,58224.2133449,18.0846272,0.0325344391,32768,zr,165.0493962,45.2304367
753203200019312,58226.2598264,18.0790825,0.0324148647,0,zr,165.0494241,45.2304115
753203200019312,58227.2548958,18.0462494,0.0317188054,0,zr,165.0493606,45.2304312
753203200019312,58227.2559028,18.0263252,0.0313063562,0,zr,165.0493452,45.2304435
753203200019312,58231.1805671,18.0708504,0.0322384052,0,zr,165.0494087,45.2304051
753203200019312,58231.2700579,18.028389,0.0313487276,0,zr,165.0494084,45.2304211
753203200019312,58232.2018866,17.9575195,0.0299377199,32768,zr,165.0492649,45.2304671
753203200019312,58233.1871296,18.0601616,0.0320112482,0,zr,165.0493995,45.2304043
753203200019312,58243.1854514,18.0503502,0.0318046212,0,zr,165.0494146,45.2304318
753203200019312,58244.1845602,18.0123253,0.0310209319,0,zr,165.0494153,45.2304188
753203200019312,58245.1982407,18.0068283,0.0309098512,32768,zr,165.0493813,45.2304186
753203200019312,58245.1997338,17.9229031,0.0292808414,32768,zr,165.0494198,45.2304405
753203200019312,58246.2173958,18.0062103,0.0308973771,0,zr,165.0492838,45.2304373
753203200019312,58247.2381481,18.0540504,0.031882327,0,zr,165.0493468,45.2304324
753203200019312,58248.2408796,18.0713959,0.0322500691,0,zr,165.0493101,45.2304374
753203200019312,58248.2437037,18.0380859,0.0315489098,0,zr,165.049353,45.2304379
753203200019312,58249.2367593,18.0070648,0.0309146103,32768,zr,165.0491639,45.2306508
753203200019312,58250.2192708,17.9826927,0.0304285772,0,zr,165.0490075,45.2305686
753203200019312,58254.1765625,18.0216751,0.0312111452,0,zr,165.0493878,45.2304254
753203200019312,58254.1850116,17.9930382,0.0306335911,0,zr,165.049411,45.2304048
753203200019312,58255.2430208,18.0803375,0.032441888,0,zr,165.0494042,45.2304182
753203200019312,58256.2808218,18.0258179,0.0312959328,0,zr,165.049352,45.2304294
753203200019312,58257.2382407,17.9941902,0.0306565259,0,zr,165.0494172,45.2304282
753203200019312,58257.2409838,18.0037346,0.0308475513,0,zr,165.0493934,45.2304037
753203200019312,58258.2034606,17.9879227,0.0305319633,0,zr,165.0494052,45.2304143
753203200019312,58260.1753819,18.0248756,0.0312766358,0,zr,165.0493622,45.2304285
753203200019312,58260.1829745,18.0355492,0.0314963683,0,zr,165.0493715,45.2304323
753203200019312,58262.1949537,18.0230331,0.0312389005,0,zr,165.0493347,45.2304386
753203200019312,58262.2453819,17.9938469,0.0306496862,0,zr,165.0492051,45.2304377
753203200019312,58263.2219676,18.0253525,0.0312864035,0,zr,165.049346,45.2304367
753203200019312,58266.2534028,18.0027466,0.0308277197,0,zr,165.0494276,45.2304303
753203200019312,58266.2543171,18.0014915,0.0308025237,0,zr,165.0494121,45.2304166
753203200019312,58269.1789699,18.048008,0.0317555852,0,zr,165.049277,45.230433
753203200019312,58269.1803588,18.0328865,0.0314413682,0,zr,165.0493256,45.2304297
753203200019312,58271.1798958,18.0228825,0.031235829,0,zr,165.0494124,45.2304244
753203200019312,58274.2027199,18.0139923,0.0310547166,0,zr,165.0494009,45.2304071
753203200019312,58277.2578125,18.0217896,0.0312134828,0,zr,165.0493907,45.2304516
753203200019312,58278.2395255,18.0418854,0.0316278487,0,zr,165.0493933,45.2303984
753203200019312,58279.1804745,17.9824905,0.0304246042,0,zr,165.0494039,45.2304165
753203200019312,58280.1979745,18.033226,0.0314483792,0,zr,165.0494192,45.2304272
753203200019312,58281.201956,18.0071335,0.0309160016,0,zr,165.0494095,45.2304174
753203200019312,58282.1993634,18.0107422,0.0309888832,0,zr,165.0494059,45.2304197
753203200019312,58282.2017593,18.0395508,0.0315793082,0,zr,165.0494156,45.2304212
753203200019312,58283.2165046,18.0169296,0.0311143901,0,zr,165.0494273,45.2304268
753203200019312,58284.200706,18.0310707,0.031403929,0,zr,165.0494211,45.2304185
753203200019312,58288.2462153,18.0155849,0.0310870502,0,zr,165.0494037,45.2304369
753203200019312,58292.2403241,18.0413055,0.0316157714,0,zr,165.0494025,45.2304237
753203200019312,58295.2375579,18.0132446,0.0310395565,0,zr,165.0493995,45.2304171
