oid,mjd,mag,magerr,catflags,filtercode,ra,dec
528109300010925,58229.2929282,20.9169941,0.210530877,0,zg,210.3044389,12.2983518
528109300010925,58242.2317477,21.3014336,0.242989898,0,zg,210.3044956,12.2983183
528109300010925,58279.2138542,21.1184769,0.22754252,0,zg,210.3044797,12.2982938
528109300010925,58301.2554051,20.6311207,0.186393976,0,zg,210.3046904,12.298434
528109300010925,58304.1932523,21.1821117,0.232915282,0,zg,210.3044656,12.2984129
528109300010925,58336.1736343,21.0005188,0.21758306,0,zg,210.3044867,12.2984897
528109300010925,58486.5567477,20.9667759,0.214734077,0,zg,210.3043453,12.2984409
528109300010925,58492.5438542,21.3428421,0.246486187,0,zg,210.3044917,12.2984084
528109300010925,58494.5243403,21.6231651,0.270154476,0,zg,210.3045048,12.2982243
528109300010925,58543.4834259,20.661211,0.188934565,32768,zg,210.3042343,12.2981413
528109300010925,58582.3521875,21.2317734,0.23710835,0,zg,210.304843,12.2982531
528109300010925,58599.3191088,21.5476933,0.263782144,0,zg,210.3045177,12.2983277
528109300010925,58628.2097801,21.5256653,0.261922359,0,zg,210.3044232,12.2984766
528109300010925,58628.2129745,21.6295719,0.270695448,0,zg,210.3045524,12.2983853
528109300010925,58640.1919213,21.8179092,0.286597133,0,zg,210.3044393,12.2983739
528109300010925,58665.1928819,21.2542286,0.239004374,0,zg,210.3044324,12.2983721
528109300010925,58668.2067708,21.6209888,0.269970655,0,zg,210.304602,12.2982514
528109300010925,58690.1970718,21.0968609,0.225717425,0,zg,210.3042805,12.298433
528109300010925,58913.5047569,21.4993,0.259696245,0,zg,210.3047662,12.2983837
528109300010925,58937.3883796,21.7509193,0.28094101,32768,zg,210.3043948,12.2985883
528109300010925,58985.294919,21.3480206,0.246923327,0,zg,210.3044745,12.2982987
528109300010925,58994.2534028,21.244175,0.238155484,0,zg,210.3044867,12.298336
528109300010925,59253.5245023,21.5139713,0.260934949,0,zg,210.3043058,12.2983827
528109300010925,59264.4115394,21.0752907,0.223896146,0,zg,210.3045116,12.2983529
528109300010925,59344.2962847,21.7867794,0.283968806,0,zg,210.3045381,12.2983469
528109300010925,59346.3374306,21.1117439,0.22697401,0,zg,210.3047036,12.2984245
528109300010925,59348.341169,21.7590485,0.281627417,0,zg,210.3045866,12.2981988
528109300010925,59672.3172222,21.5930748,0.267613888,32768,zg,210.3044769,12.2983854
